LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,logon_type_frm_5,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp878299,0,0,0,0,0,0.0,0.019876628,0,0,29,0,0,117,0,120,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,1459,0,110,0,16,1419,0,0,0,3391,0,21,67,206
Comp890388,0,0,0,0,0,0.0,0.031468531,0,0,45,0,0,1310,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1430,0,1300,0,0,1329,0,0,0,2327,0,0,137,191
Comp231223,0,0,0,0,0,0.0,0.155963303,0,0,34,0,0,125,0,52,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,218,0,115,0,0,137,0,0,0,1353,0,0,109,125
Comp449156,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp717691,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,123,0,0,0,0,42,0,0,0,1217,0,3,155,0
Comp078705,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp984795,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp267577,0,0,0,0,0,0.0,0.103030303,0,0,17,0,0,17,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,165,0,17,0,1,84,0,0,0,0,0,0,0,0
Comp691584,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp296089,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp559919,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp167834,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp485793,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp343934,0,0,0,0,0,0.0,0.218289086,0,0,74,0,0,162,0,174,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,339,0,154,0,33,258,0,0,0,2683,0,44,187,248
Comp836795,0,0,0,0,0,0.0,0.047684865,0,0,69,0,0,1338,0,107,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1447,0,1330,0,32,1409,0,0,0,10665,0,44,157,203
Comp882552,0,0,0,0,0,0.0,0.236453202,0,0,48,0,0,107,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,203,0,94,0,1,153,0,0,0,1908,0,2,153,335
Comp782163,0,0,0,0,0,0.0,0.149501661,0,0,45,0,0,155,0,158,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,301,0,137,0,1,207,0,0,0,175,0,0,0,175
Comp953667,0,0,0,0,0,0.0,0.017475728,0,0,45,0,0,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,2575,0,2571,0,0,2539,0,0,0,1477,0,0,122,52
Comp258381,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7456
Comp743957,0,0,0,0,0,0.0,0.392857143,0,0,33,0,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,84,0,79,0,0,38,0,0,0,2451,0,0,99,38
Comp917169,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,0,0,0,1070,0,0,138,230
Comp432006,0,0,0,0,0,0.0,0.894736842,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,19,0,17,0,0,19,0,0,0,3653,0,0,82,186
Comp468005,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp626608,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp155406,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,61,176,0
Comp102447,0,0,0,0,0,0.0,0.02617398,0,0,34,0,0,1301,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1299,0,1291,0,1,1202,0,0,0,1394,0,4,115,0
Comp244326,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp767572,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp931556,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp163081,0,0,0,0,0,0.0,0.166666667,0,0,17,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,3,102,0,98,0,0,21,0,0,0,6380,0,4,109,186
Comp437344,0,0,0,0,0,0.0,0.152380952,0,0,32,0,0,119,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,210,0,115,0,0,129,0,0,0,1222,0,0,100,132
Comp925148,0,0,0,0,0,0.0,0.030812325,0,0,44,0,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,1428,0,1386,0,1,1236,0,0,0,873,0,1,126,54
Comp565391,0,0,0,0,0,0.0,0.02283105,0,0,35,0,0,35,0,172,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,1533,0,35,0,0,1468,0,0,0,2017,0,0,107,186
Comp026180,0,0,0,0,0,0.0,0.014214047,0,0,17,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1196,0,1190,0,0,1178,0,0,0,1125,0,0,48,190
Comp628391,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp946127,0,0,0,0,0,0.0,0.051169591,0,0,70,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1368,0,1323,0,32,1328,0,0,0,2829,0,42,182,0
Comp477024,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp300006,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp498626,0,0,0,0,0,0.0,0.03232917,0,0,44,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1361,0,1297,0,1,1258,0,0,0,2288,0,2,137,0
Comp002779,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp481317,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp155699,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp227518,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp006420,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp319209,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp060316,0,0,0,0,0,0.0,0.395348837,0,0,17,0,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,43,0,17,0,0,43,0,0,0,1140,0,0,47,64
Comp487027,0,0,0,0,0,0.0,0.033052039,0,0,47,0,0,1309,0,118,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1422,0,1296,0,1,1321,0,0,0,1021,0,2,155,184
Comp372750,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,43,0,0,0,0,43,0,0,0,2721,0,0,0,63
Comp079796,0,0,0,0,0,0.0,0.0,0,0,0,0,0,113,0,27,0,0,0,0,0,0,81,0,0,0,0,0,2,7,3,130,10,103,0,0,49,88,0,0,1186,0,0,0,70
Comp390452,0,0,0,0,0,0.0,0.000751315,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1331,0,47,0,1,1,0,0,0,316,0,1,13,0
Comp649762,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,0,0,0,0,0,0,0,0,1326,0,0,0,0
Comp480593,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,1500,0,0,0,0,1432,0,0,0,1854,0,0,0,0
Comp148684,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp271511,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp539056,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp073658,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp697805,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp756771,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp606429,0,0,0,0,0,0.0,0.944444444,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,18,0,17,0,0,18,0,0,0,0,0,0,0,0
IP555476,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp300140,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,0,22,58,0
Comp950890,0,0,0,0,0,0.0,0.306382979,0,0,72,0,0,160,0,78,0,0,0,0,0,0,81,0,0,0,0,0,3,7,3,235,7,153,0,34,217,88,0,0,1215,0,44,157,222
Comp316811,0,0,0,0,0,0.0,0.098765432,0,0,16,0,0,16,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,162,0,16,0,0,116,0,0,0,982,0,0,54,186
Comp919134,0,0,0,0,0,0.0,0.395348837,0,0,17,0,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,43,0,17,0,0,43,0,0,0,3399,0,0,57,64
Comp629537,0,0,0,0,0,0.0,0.414634146,0,0,17,0,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,41,0,17,0,0,42,0,0,0,822,0,0,141,63
Comp091732,0,0,0,0,0,0.0,0.209606987,0,0,48,0,0,139,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,229,0,129,0,0,144,0,0,0,2487,0,0,178,198
Comp712176,0,0,0,0,0,0.0,0.026315789,0,0,34,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,1292,0,1288,0,1,1214,0,0,0,3241,0,4,197,188
Comp014675,0,0,0,0,0,0.0,0.151724138,0,0,44,0,0,304,0,152,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,290,0,136,0,0,198,0,0,0,2084,0,0,133,182
Comp753170,0,0,0,0,0,0.0,0.248175182,0,0,34,0,0,34,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,137,0,34,0,1,137,0,0,0,2801,0,1,106,132
Comp867323,0,0,0,0,0,0.0,0.039623909,0,0,59,0,0,59,0,99,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,1489,0,59,0,31,1423,0,0,0,923,0,40,119,214
Comp225830,0,0,0,0,0,0.0,0.059027778,0,0,17,0,0,17,0,157,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,288,0,17,0,0,205,0,0,0,4112,0,0,51,172
Comp228316,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762
Comp998983,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp680679,0,0,0,0,0,0.0,0.144067797,0,0,34,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,2,236,0,216,0,0,74,0,0,0,0,0,0,0,0
Comp848116,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp824183,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp783286,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp117539,0,0,0,0,0,0.0,0.118320611,0,0,31,0,0,199,0,77,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,262,0,120,0,21,171,0,0,0,1711,0,74,359,281
Comp502862,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,963,0,0,0,176
Comp694518,0,0,0,0,0,0.0,0.145454545,0,0,16,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,110,0,110,0,0,16,0,0,0,1442,0,0,63,88
Comp163122,0,0,0,0,0,0.0,0.067164179,0,0,18,0,0,106,0,136,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,268,0,99,0,0,187,0,0,0,965,0,0,49,188
Comp807599,0,0,0,0,0,0.0,0.033519553,0,0,48,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1432,0,1361,0,1,1364,0,0,0,2604,0,1,157,199
Comp658567,0,0,0,0,0,0.0,0.369565217,0,0,17,0,0,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,46,0,18,0,1,44,0,0,0,5238,0,6,97,103
Comp110023,0,0,0,0,0,0.0,0.659574468,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,47,0,43,0,23,41,0,0,0,1472,0,29,138,54
Comp747183,0,0,0,0,0,0.0,0.165384615,0,0,43,0,0,129,0,136,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,260,0,124,0,1,179,0,0,0,3580,0,2,136,170
Comp825257,0,0,0,0,0,0.0,0.012987013,0,0,17,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,1309,0,1304,0,0,1290,0,0,0,664,0,0,50,0
Comp831532,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp890287,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp652412,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp209346,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp218004,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp555628,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp088018,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp121687,0,0,0,0,0,0.0,0.024756189,0,0,33,0,0,33,0,106,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,1333,0,33,0,0,1313,0,0,0,3055,0,0,93,194
Comp083300,0,0,0,0,0,0.0,0.144,0,0,18,0,0,104,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,125,0,99,0,0,44,0,0,0,1607,0,0,50,22
Comp505831,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,2927,0,0,0,174
Comp569867,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413
Comp556017,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,45,0,0,0,0,45,0,0,0,2123,0,0,0,79
Comp905680,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp104381,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp292516,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp500669,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp249190,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp639795,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp549108,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp658570,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp241524,0,0,0,0,0,0.0,0.772727273,0,0,17,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,22,0,18,0,0,21,0,0,0,0,0,0,0,0
Comp458738,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp819353,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp180784,0,0,0,0,0,0.0,0.021039604,0,0,34,0,0,34,0,108,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1616,0,34,0,1,1464,0,0,0,11268,0,1,101,132
Comp602336,0,0,0,0,0,0.0,0.011572498,0,0,17,0,0,17,0,118,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1469,0,17,0,0,1370,0,0,0,3102,0,1,55,189
Comp856464,0,0,0,0,0,0.0,0.031311155,0,0,48,0,0,1376,0,156,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,1533,0,1366,0,1,1465,0,0,0,5787,0,2,160,116
Comp416219,0,0,0,0,0,0.0,0.036082474,0,0,49,0,0,1231,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,1358,0,1223,0,0,1336,0,0,0,3911,0,0,178,342
Comp347146,0,0,0,0,0,0.0,0.214634146,0,0,44,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,205,0,140,0,1,85,0,0,0,3663,0,2,278,369
Comp277476,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1465,0,0,0,0,1399,0,0,0,1793,0,0,0,186
Comp769777,0,0,0,0,0,0.0,0.147157191,0,0,44,0,0,132,0,151,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,299,0,124,0,1,213,0,0,0,2875,0,2,128,170
Comp530048,0,0,0,0,0,0.0,0.030877193,0,0,44,0,0,1236,0,180,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,1425,0,1236,0,0,1399,0,0,0,3566,0,3,230,197
Comp025155,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670
Comp749996,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp992775,0,0,0,0,0,0.0,0.85,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,20,0,17,0,0,20,0,0,0,0,0,0,0,0
Comp409300,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp032408,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp285465,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp438811,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp458877,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp261129,0,0,0,0,0,0.0,0.231023102,0,0,70,0,0,127,0,172,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,303,0,116,0,32,255,0,0,0,2994,0,44,160,211
Comp844457,0,0,0,0,0,0.0,0.171232877,0,0,50,0,0,105,0,189,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,292,0,96,0,1,242,0,0,0,4498,0,2,168,2268
Comp395873,0,0,0,0,0,0.0,0.290598291,0,0,34,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,117,0,100,0,0,51,0,0,0,1493,0,0,217,89
Comp032195,0,0,0,0,0,0.0,0.197309417,0,0,44,0,0,132,0,82,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,223,0,121,0,1,144,0,0,0,2825,0,2,164,185
Comp233865,0,0,0,0,0,0.0,0.028645833,0,0,44,0,0,1223,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,1536,0,1222,0,1,1440,0,0,0,2825,0,2,128,179
Comp686168,0,0,0,0,0,0.0,0.011325783,0,0,17,0,0,17,0,70,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,1501,0,17,0,0,1375,0,0,0,3676,0,0,205,92
Comp277495,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,4,13,10,2423,0,0,0,0,2391,0,0,0,964,0,0,0,111
Comp605663,0,0,0,0,0,0.0,0.072961373,0,0,17,0,0,17,0,141,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,233,0,17,0,0,187,0,0,0,1110,0,0,67,663
Comp954195,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
Comp532769,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,0,0,0,0,0,565,0,0,0,0
