LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_5,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp207807,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,3,32,30
Comp433146,0,0,0,0,0,0.0,0.384615385,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,5,0,1,13,0,0,0,93,0,2,10,10
Comp449265,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,5,0,1,12,0,0,0,87,0,1,11,10
Comp371199,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,29,7,0,0,0,228,0,19,26,11
Comp316101,0,0,0,0,0,0.0,1.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,5,0,0,5,0,0,0,271,0,3,36,35
Comp960549,0,0,0,0,0,0.0,0.6,0,6,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,6,0,3,10,0,0,0,150,0,4,17,22
Comp538351,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,146,0,2,22,20
Comp543290,0,0,0,0,0,0.0,1.0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,3,0,0,3,0,0,0,178,0,0,17,12
Comp999467,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,0,0,8,0,0,0,66,0,0,17,10
Comp955965,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,3,0
Comp014684,0,0,0,0,0,0.0,0.003172086,0,4,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1261,0,1260,0,0,1242,0,0,0,0,0,0,0,0
Comp786631,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
Comp979670,0,0,0,0,0,0.0,0.833333333,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,5,0,1,6,0,0,0,81,0,1,9,12
Comp588761,0,0,0,0,0,0.0,0.333333333,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,5,0,1,15,0,0,0,103,0,1,17,10
Comp942363,0,0,0,0,0,0.0,0.272727273,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,11,0,3,0,0,11,0,0,0,141,0,2,35,21
Comp531726,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,3,3,132,0,2,16,17
Comp849651,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,0,7,0,0,0,137,0,4,30,19
Comp874606,0,0,0,0,0,0.0,0.090909091,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,1,0,0,11,0,0,0,72,0,1,14,11
Comp521945,0,0,0,0,0,0.0,0.9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,9,0,5,10,0,0,0,86,0,6,20,17
Comp866344,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,0,1,0,0,0,1
Comp677200,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,4,0,0,9,0,0,0,165,0,0,20,32
Comp733507,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,4,0,0,9,0,0,0,63,0,0,11,3
Comp834300,0,0,0,0,0,0.0,0.166666667,0,2,0,0,2,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2,12,0,6,0,4,8,0,0,0,77,0,6,53,11
Comp466481,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Comp604859,0,0,0,0,0,0.0,0.052083333,0,5,0,0,92,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,96,0,86,0,0,15,0,0,0,101,0,2,12,13
Comp760024,0,0,0,0,0,0.0,0.666666667,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,0,0,3,0,0,0,83,0,0,13,9
Comp466416,0,0,0,0,0,0.0,1.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,4,0,0,0,160,0,0,8,10
Comp110634,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0
Comp831448,0,0,0,0,0,0.0,0.6,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,5,0,0,0,123,0,0,17,7
Comp890847,0,0,0,0,0,0.0,0.692307692,0,9,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,9,0,5,13,0,0,0,148,0,8,33,35
Comp393519,0,0,0,0,0,0.0,0.0,0,0,1,1,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,2,12,0,0,0,1,10,0,0,0,65,0,4,28,3
Comp425852,0,0,0,0,0,0.0,0.004553734,0,5,0,0,1098,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1098,0,1090,0,0,1080,0,0,0,224,0,4,35,34
Comp005926,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,0,8,0,0,0,206,0,0,18,18
Comp194392,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,4,0,1,6,0,0,0,69,0,3,18,8
Comp087633,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,3,0,1,4,0,0,0,75,0,2,5,10
Comp962287,0,0,0,0,0,0.0,0.166666667,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,1,0,0,6,0,0,0,80,0,0,4,9
Comp220787,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,177,0,0,33,36
Comp162798,0,0,0,0,0,0.0,0.428571429,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,3,0,0,7,0,0,0,123,0,0,19,14
Comp130255,0,0,0,0,0,0.0,0.080645161,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,62,0,5,0,3,16,0,0,0,199,0,5,26,36
Comp250788,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,150,0,0,27,29
Comp121063,0,0,0,0,0,0.0,0.8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,4,0,0,5,0,0,0,164,0,3,27,107
Comp281585,0,0,0,0,0,0.0,0.075471698,0,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,53,0,50,0,0,7,0,0,0,130,0,0,15,10
Comp405268,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,2,17,0
Comp125736,0,0,0,0,0,0.0,1.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,2,0,1,2,0,0,0,107,0,0,0,0
Comp124753,0,0,0,0,0,0.0,1.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,4,0,0,0,71,0,2,11,11
Comp974968,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,3,0,0,4,0,0,0,71,0,0,19,12
Comp579056,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0,9,0,0,0,130,0,0,31,14
Comp833989,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,5,0,0,9,0,0,0,107,0,0,14,14
Comp243522,0,0,0,0,0,0.0,0.454545455,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,5,0,1,11,0,0,0,350,0,2,33,30
Comp213270,0,0,0,0,0,0.0,0.222222222,0,4,0,0,4,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2,18,0,8,0,2,16,0,0,1,145,0,2,24,25
Comp769777,0,0,0,0,0,0.0,0.428571429,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,3,0,0,7,0,0,0,148,0,1,11,15
Comp183172,0,0,0,0,0,0.0,0.9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,9,0,5,10,0,0,0,182,0,7,35,26
Comp914739,0,0,0,0,0,0.0,0.833333333,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,5,0,1,6,0,0,0,141,0,3,25,17
Comp868163,0,0,0,0,0,0.0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,2,0,0,0,140,0,1,10,29
Comp438851,0,0,0,0,0,0.0,0.285714286,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,4,0,1,14,0,0,0,75,0,1,11,11
Comp231223,0,0,0,0,0,0.0,0.166666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,1,0,0,6,0,0,0,255,0,1,50,23
Comp234162,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,4,0,1,6,0,0,0,124,0,1,16,15
Comp872232,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,0,7,0,0,0,246,0,1,23,19
Comp412177,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp434132,0,0,0,0,0,0.0,1.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,4,0,0,0,0,0,0,0,0
Comp954923,0,0,0,0,0,0.0,0.6,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,0,1,5,0,0,0,220,0,3,16,18
Comp263160,0,0,0,0,0,0.0,1.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,5,0,0,0,196,0,0,12,17
Comp192039,0,0,0,0,0,0.0,0.6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,0,0,5,0,0,0,162,0,0,18,10
Comp805315,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,5,0,1,9,0,0,0,207,0,1,27,17
Comp875695,0,0,0,0,0,0.0,0.384615385,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,5,0,1,13,0,0,0,287,0,1,22,22
Comp756748,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,7,2
Comp309102,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,4,0,0,10,0,0,0,95,0,0,9,16
Comp652759,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3054
Comp081001,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,0,7,0,0,0,79,0,0,11,11
Comp139547,0,0,0,0,0,0.0,0.210526316,0,4,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,19,0,4,0,1790,19,0,0,0,523,0,2,13,384
Comp869058,0,0,0,0,0,0.0,0.5,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,2,0,1,8,0,0,0,249,0,1,16,39
Comp070601,0,0,0,0,0,0.0,0.230769231,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,3,0,0,13,0,0,0,123,0,3,20,16
Comp761649,0,0,0,0,0,0.0,0.090909091,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,1,0,0,13,0,0,0,200,0,2,23,12
Comp163087,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,0,7,0,0,0,161,0,0,9,4
Comp195763,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp344780,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp382484,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,4,0,18,9,0,0,0,117,0,22,36,22
Comp932415,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,4,0,1,10,0,0,0,70,0,2,10,9
Comp343451,0,0,0,0,0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,1,0,0,0,156,0,0,5,17
Comp519635,0,0,0,0,0,0.0,0.094117647,0,8,0,0,8,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,85,0,8,0,4,85,0,0,0,206,0,8,31,37
Comp544870,0,0,0,0,0,0.0,0.181818182,0,2,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,2,0,0,11,0,0,0,552,0,1,21,18
Comp064017,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,4,0,0,9,0,0,0,158,0,0,14,19
Comp707492,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,1,8,0,0,0,77,0,2,13,11
Comp186961,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,4,0,0,9,0,0,0,123,0,0,23,16
Comp949406,0,0,0,0,0,0.0,0.5,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,0,9,0,5,18,0,0,0,93,0,6,18,13
Comp110463,0,0,0,0,0,0.0,0.034883721,0,3,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,86,0,84,0,0,5,0,0,0,143,0,0,22,15
Comp587076,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,61,0,0,0,10
Comp158825,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,3,7,0,0,0,267,0,4,19,34
Comp418199,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,4,0,0,11,0,0,0,206,0,0,26,27
Comp792532,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,17,8,0,0,0,208,0,20,47,22
Comp158783,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
Comp300961,0,0,0,0,0,0.0,0.002233805,0,3,0,0,1356,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,1343,0,1273,0,1,1326,0,0,0,57,0,8,30,0
Comp237023,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,2,0,0,0,1,5,2,24,0,7,0,3,20,0,0,0,305,0,1,66,24
Comp850674,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,6,22,19
Comp840673,0,0,0,0,0,0.0,0.384615385,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,5,0,0,13,0,0,0,224,0,2,25,29
Comp255456,0,0,0,0,0,0.0,0.222222222,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,2,0,1,9,0,0,0,264,0,3,13,15
Comp616350,0,0,0,0,0,0.0,0.25,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,1,0,0,4,0,0,0,28,0,3,16,2
Comp965393,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,4,0,1,10,0,0,0,168,0,2,27,17
Comp723172,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,1,8,0,0,0,73,0,2,17,5
Comp315341,0,0,0,0,0,0.0,0.25,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,3,0,0,12,0,0,0,3,0,0,0,3
Comp507421,0,0,0,0,0,0.0,0.025641026,0,2,0,0,78,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,78,0,71,0,0,10,0,0,0,214,0,2,14,69
Comp235637,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,0,8,0,0,0,256,0,0,23,17
Comp480557,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,3,8,0,0,0,154,0,5,32,21
Comp562044,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
Comp176224,0,0,0,0,0,0.0,1.0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,3,0,1,4,0,0,0,90,0,2,10,10
Comp840474,0,0,0,0,0,0.0,0.125,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,0,0,8,0,0,0,139,0,0,19,16
Comp266385,0,0,0,0,0,0.0,0.333333333,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,0,4,0,1,12,0,0,0,197,0,1,39,49
Comp289383,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,3,0,4,6,0,0,0,24,0,0,0,0
Comp983778,0,0,0,0,0,0.0,0.056603774,0,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,53,0,50,0,1,4,0,0,0,61,0,3,14,5
Comp829475,0,0,0,0,0,0.0,0.6,0,9,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,9,0,5,15,0,0,0,180,0,6,29,31
Comp372347,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,0,7,0,0,0,89,0,2,14,11
Comp813325,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,4,0,0,10,0,0,0,156,0,0,19,11
Comp220056,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,0,7,0,0,0,142,0,0,31,12
Comp477862,0,0,0,0,0,0.0,0.15,0,6,0,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,40,0,6,0,0,37,0,0,0,310,0,0,75,28
Comp213870,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,0,7,0,0,0,150,0,0,22,17
Comp964042,0,0,0,0,0,0.0,0.230769231,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,3,0,1,13,0,0,0,173,0,3,12,10
Comp619207,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,3,0,0,4,0,0,0,128,0,0,8,7
Comp004821,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,3,0,1,6,0,0,0,156,0,2,32,4
Comp129332,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,0,7,0,0,0,125,0,0,27,19
Comp499425,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,4,0,0,10,0,0,0,283,0,0,40,56
Comp897084,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,0,10,0,0,0,299,0,3,41,51
Comp021697,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,4,0,0,9,0,0,0,162,0,4,28,22
Comp301005,0,0,0,0,0,0.0,0.833333333,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,5,0,1,6,0,0,0,92,0,1,6,0
Comp970757,0,0,0,0,0,0.0,0.027932961,0,5,0,0,179,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,1,2,1,179,0,177,0,0,179,0,0,0,70,0,3,35,0
Comp394506,0,0,0,0,0,0.0,0.357142857,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,5,0,3,14,0,0,0,82,0,3,11,12
Comp943523,0,0,0,0,0,0.0,0.454545455,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,5,0,1,11,0,0,0,241,0,1,35,39
Comp057936,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,0,1,8,0,0,0,76,0,3,19,9
Comp550593,0,0,0,0,0,0.0,0.375,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,3,0,0,8,0,0,0,254,0,0,14,15
Comp541649,0,0,0,0,0,0.0,0.125,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,0,0,8,0,0,0,138,0,2,22,28
Comp398708,0,0,0,0,0,0.0,0.272727273,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,3,0,0,11,0,0,0,71,0,2,14,10
Comp021603,0,0,0,0,0,0.0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,4,0,0,5,0,0,0,157,0,0,23,35
Comp218930,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,7,28,159
Comp060364,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,0,13,0,0,0,74,0,0,10,11
Comp493354,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,1,7,0,0,0,106,0,1,19,38
Comp863924,0,0,0,0,0,0.0,0.833333333,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,5,0,1,6,0,0,0,154,0,1,31,19
Comp903988,0,0,0,0,0,0.0,0.092592593,0,5,0,0,60,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,7,3,54,0,52,0,3,8,0,0,0,124,0,3,43,14
